"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"1734","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1735","False","0","False","False","False","4","0","0","0","False","True","7bit","True"
"1736","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1737","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1738","False","0","False","False","True","3","0","0","0","False","False","other","True"
"1739","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1740","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1741","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1742","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1743","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1744","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1745","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1746","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1747","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1748","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1749","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1750","False","0","False","False","True","8","0","0","0","False","False","none","True"
"1751","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1752","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1753","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1754","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1755","False","1","False","False","True","10","0","0","0","False","False","none","True"
"1756","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1757","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1758","False","0","False","False","False","4","0","0","0","False","True","7bit","True"
"1759","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1760","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1761","False","0","False","False","True","0","0","0","0","False","False","other","True"
"1762","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1763","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1764","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1765","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1766","False","0","False","False","True","3","0","0","0","False","False","none","True"
"1767","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1768","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1769","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1770","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1771","False","1","False","False","True","3","0","0","0","False","False","none","True"
"1772","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1773","False","0","False","False","True","15","0","0","0","False","False","none","True"
"1774","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1775","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1776","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1777","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1778","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1779","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1780","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1781","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1782","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1783","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1784","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1785","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1786","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1787","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1788","False","0","False","False","False","7","0","0","0","False","False","7bit","True"
"1789","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1790","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1791","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1792","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1793","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1794","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1795","False","0","False","False","False","0","0","0","0","False","False","other","True"
"1796","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1797","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1798","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1799","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1800","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1801","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1802","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1803","False","0","False","False","True","8","1","0","1","False","False","other","True"
"1804","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1805","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1806","False","0","False","False","False","2","0","0","0","False","True","none","True"
"1807","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1808","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1809","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1810","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1811","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1812","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1813","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1814","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1815","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1816","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1817","False","0","False","False","True","5","0","0","0","False","False","none","True"
"1818","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1819","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1820","False","0","False","False","True","9","0","1","0","False","False","7bit","True"
"1821","False","0","False","False","True","8","1","0","1","False","False","7bit","True"
"1822","False","0","False","False","False","2","0","0","0","False","False","other","True"
"1823","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1824","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1825","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1826","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1827","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1828","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"1829","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1830","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1831","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1832","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"1833","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1834","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1835","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1836","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1837","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1838","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"1839","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1840","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1841","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1842","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1843","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1844","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1845","False","1","False","False","False","3","0","0","0","False","False","none","True"
"1846","False","1","False","False","False","3","0","0","0","False","False","none","True"
"1847","False","1","False","False","False","3","0","0","0","False","False","none","True"
"1848","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1849","False","1","False","False","True","0","0","0","0","False","False","none","True"
"1850","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1851","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1852","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1853","False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"1854","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1855","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1856","True","0","False","False","True","62","0","0","0","False","False","8bit","True"
"1857","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1858","False","0","False","False","False","15","0","0","0","False","False","other","True"
"1859","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1860","False","0","False","False","True","3","0","0","0","False","True","7bit","True"
"1861","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1862","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1863","False","0","False","False","False","1","0","0","0","False","False","binary","True"
"1864","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1865","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1866","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1867","False","0","False","False","True","19","0","0","0","False","False","none","True"
"1868","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1869","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1870","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1871","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1872","False","0","False","False","True","9","1","0","1","False","False","7bit","True"
"1873","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1874","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1875","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1876","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1877","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1878","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1879","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1880","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1881","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1882","False","0","False","False","True","8","0","0","0","False","False","other","True"
"1883","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1884","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1885","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1886","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1887","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1888","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1889","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1890","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1891","False","0","False","False","True","17","0","0","0","False","False","other","True"
"1892","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1893","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1894","False","0","False","False","True","10","0","0","0","False","False","other","True"
"1895","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1896","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1897","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1898","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1899","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1900","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1901","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1902","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1903","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"1904","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1905","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1906","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"1907","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1908","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1909","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1910","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1911","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1912","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1913","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"1914","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1915","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1916","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1917","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1918","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1919","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1920","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1921","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1922","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1923","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1924","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1925","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1926","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1927","False","0","False","False","True","5","3","0","3","False","True","8bit","True"
"1928","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1929","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1930","False","0","False","False","False","0","0","0","0","False","False","none","True"
"1931","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1932","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1933","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1934","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1935","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1936","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1937","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"1938","False","1","False","False","False","0","0","0","0","False","False","none","True"
"1939","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1940","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1941","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1942","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1943","False","0","False","False","True","0","0","0","0","False","False","none","True"
"1944","False","0","False","False","False","2","0","0","0","False","False","none","True"
"1945","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1946","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1947","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1948","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1949","False","0","False","False","True","2","0","0","0","False","False","other","True"
"1950","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1951","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1952","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1953","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1954","False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"1955","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1956","False","0","False","False","True","2","0","0","0","False","False","none","True"
"1957","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1958","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1959","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1960","False","0","False","False","True","5","0","0","0","False","False","other","True"
"1961","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1962","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1963","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1964","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1965","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1966","False","0","False","False","False","0","0","0","0","False","False","7bit","True"
"1967","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1968","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1969","False","0","False","False","True","14","0","0","0","False","False","8bit","True"
"1970","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1971","False","0","False","False","False","0","0","0","0","False","False","7bit","True"
"1972","False","0","False","False","True","1","0","0","0","False","False","other","True"
"1973","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1974","False","0","False","False","True","1","0","0","0","False","False","other","True"
"1975","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1976","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1977","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1978","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1979","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1980","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1981","False","0","False","False","False","3","0","0","0","False","False","7bit","True"
"1982","False","0","False","False","False","0","0","0","0","False","False","7bit","True"
"1983","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1984","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1985","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"1986","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1987","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1988","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1989","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1990","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1991","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"1992","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"1993","False","0","False","False","True","4","0","0","0","False","False","none","True"
"1994","False","0","False","False","False","1","0","0","0","False","False","none","True"
"1995","False","0","False","False","True","1","0","0","0","False","False","none","True"
"1996","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1997","False","0","False","False","True","12","0","0","0","False","False","none","True"
"1998","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"1999","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2000","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2001","False","0","False","False","False","3","0","0","0","False","False","other","True"
"2002","False","0","False","False","False","32","0","1","0","False","False","7bit","True"
"2003","False","0","False","False","True","1","0","0","0","False","False","none","True"
"2004","False","0","False","False","True","1","0","0","0","False","False","none","True"
"2005","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2006","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2007","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2008","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2009","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2010","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2011","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2012","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2013","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2014","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2015","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2016","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2017","False","0","False","False","True","7","0","0","0","False","False","8bit","True"
"2018","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2019","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2020","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2021","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2022","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2023","False","0","False","False","True","5","1","0","1","False","True","none","True"
"2024","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2025","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2026","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2027","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2028","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2029","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2030","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2031","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"2032","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2033","False","0","False","False","True","2","0","0","0","False","False","other","True"
"2034","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2035","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"2036","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2037","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2038","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"2039","False","0","False","False","False","0","0","0","0","False","False","other","True"
"2040","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2041","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2042","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2043","False","0","False","False","False","4","0","0","0","False","False","7bit","True"
"2044","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2045","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2046","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2047","False","0","False","False","False","3","0","0","0","False","False","other","True"
"2048","False","0","False","False","True","5","0","0","0","False","False","none","True"
"2049","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2050","False","0","False","False","False","2","0","0","0","False","False","none","True"
"2051","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2052","False","0","False","False","True","7","1","0","1","False","True","8bit","True"
"2053","False","0","False","False","True","24","0","0","0","False","False","none","True"
"2054","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"2055","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"2056","False","0","False","False","False","0","0","0","0","False","False","base64","True"
"2057","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2058","False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"2059","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2060","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2061","False","0","False","False","False","2","0","0","0","False","False","none","True"
"2062","False","0","False","False","True","52","1","0","1","False","False","none","True"
"2063","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2064","False","0","False","False","False","9","0","0","0","False","False","7bit","True"
"2065","False","1","False","False","False","0","0","0","0","False","False","none","True"
"2066","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2067","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2068","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2069","False","1","False","False","False","0","0","0","0","False","False","none","True"
"2070","False","0","False","False","True","7","0","0","0","False","False","none","True"
"2071","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2072","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2073","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2074","False","0","False","False","True","12","0","0","0","False","False","none","True"
"2075","False","1","False","False","False","0","0","0","0","False","False","none","True"
"2076","False","0","False","False","False","11","0","0","0","False","False","none","True"
"2077","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2078","False","0","False","False","True","30","0","0","0","False","False","none","True"
"2079","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2080","False","0","False","False","True","0","0","0","0","False","False","7bit","True"
"2081","False","0","False","False","False","0","0","0","0","False","False","other","True"
"2082","False","0","False","False","True","5","0","0","0","False","True","none","True"
"2083","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2084","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2085","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2086","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2087","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2088","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2089","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2090","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2091","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2092","False","0","False","False","True","0","0","0","0","False","False","base64","True"
"2093","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2094","False","0","False","False","True","6","0","0","0","False","True","none","True"
"2095","False","0","False","False","True","5","0","1","0","False","False","none","True"
"2096","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2097","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2098","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2099","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2100","False","0","False","False","True","6","0","1","0","False","False","none","True"
"2101","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2102","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2103","False","0","False","False","False","0","0","0","0","False","False","none","True"
"2104","False","0","False","False","False","0","0","0","0","False","False","other","True"
"2105","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2106","False","0","False","False","True","4","0","0","0","False","False","none","True"
"2107","False","0","False","False","True","4","0","0","0","False","False","none","True"
"2108","False","0","False","False","True","4","0","0","0","False","False","none","True"
"2109","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2110","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2111","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2112","False","0","False","False","True","9","0","0","0","False","False","none","True"
"2113","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2114","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2115","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2116","False","0","False","False","True","3","0","0","0","False","False","none","True"
"2117","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2118","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2119","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2120","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2121","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"2122","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2123","False","0","False","False","True","25","0","0","0","False","False","other","True"
"2124","False","0","False","False","True","4","0","0","0","True","False","8bit","True"
"2125","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2126","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2127","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2128","False","0","False","False","True","0","0","0","0","False","False","none","True"
"2129","False","0","False","False","True","7","0","1","0","False","False","none","True"
"2130","False","0","False","False","True","5","0","0","0","False","False","none","True"
"2131","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2132","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2133","False","0","False","False","True","29","0","0","0","False","False","none","True"
"2134","False","0","False","False","True","8","0","1","0","False","False","none","True"
"2135","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2136","False","0","False","False","True","4","0","0","0","True","False","8bit","True"
"2137","False","0","False","False","True","4","0","0","0","False","False","none","True"
"2138","False","0","False","False","True","4","0","0","0","True","False","8bit","True"
"2139","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2140","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2141","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2142","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2143","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2144","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2145","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2146","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2147","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2148","False","0","False","False","True","0","0","0","0","False","False","other","True"
"2149","False","0","False","False","False","5","0","0","0","False","False","other","True"
"2150","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2151","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2152","False","0","False","False","True","7","1","0","1","False","True","7bit","True"
"2153","False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"2154","False","0","False","False","True","4","0","0","0","True","False","8bit","True"
"2155","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2156","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2157","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2158","False","0","False","False","True","1","0","0","0","False","False","other","True"
"2159","False","0","False","False","False","3","0","0","0","False","False","none","True"
"2160","False","0","False","False","False","6","0","0","0","True","False","8bit","True"
"2161","False","0","False","False","False","1","0","0","0","False","False","8bit","True"
"2162","False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"2163","False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"2164","False","0","False","False","True","7","0","0","0","False","False","none","True"
"2165","False","0","False","False","True","41","0","0","0","False","False","none","True"
"2166","False","0","False","False","True","10","0","0","0","False","False","none","True"
"2167","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2168","False","0","False","False","False","4","0","0","0","False","False","none","True"
"2169","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"2170","False","0","False","False","False","3","0","0","0","False","False","none","True"
